gvkey,fyear,ap,at,capx,cogs,epsfx,gp,invt,ni,rect,sale,calc_ap_value,calc_at_value,calc_capx_value,calc_cogs_value,calc_epsfx_value,calc_gp_value,calc_invt_value,calc_ni_value,calc_rect_value,calc_sale_value
21540,2019,908.097,2953.048,400.88,6787.306,-10.68,2339.751,61.692,-984.584,148.048,9127.057,,,,,,,,,,
21540,2022,1204.0,3580.0,458.0,8431.0,-12.54,3787.0,90.0,-1331.0,341.0,12218.0,32.58495513144521,21.23067420509251,14.248652963480342,24.217178362077686,17.415730337078646,61.85482985155256,45.88601439408676,35.18399648988812,130.33070355560358,33.865713778274845
21542,2019,11.759,371.424,37.166,328.666,1.02,140.667,73.601,53.711,68.2,469.333,,,,,,,,,,
21542,2022,45.513,813.903,54.024,624.16,1.86,264.628,198.939,100.376,142.309,888.788,287.04821838591715,119.13042775911089,45.35866114190391,89.90707891902416,82.3529411764706,88.1237248252966,170.29388187660493,86.88164435590477,108.66422287390027,89.37257767938755
21554,2019,1.849,33.976,0.897,17.859,0.11,13.739,0.379,1.038,4.749,31.598,,,,,,,,,,
21554,2022,3.757,66.015,0.149,25.611,0.09,17.739,2.267,1.876,8.263,43.35,103.19091400757168,94.2989168825053,-83.38907469342251,43.4066857046867,-18.181818181818183,29.114200451270104,498.15303430079155,80.73217726396915,73.99452516319226,37.19222735616179
21593,2019,1678.764,2309.557,3.201,13.989,2.01,106.508,2.285,33.878,1694.203,120.497,,,,,,,,,,
21593,2022,2619.984,3537.83,6.508,12.801,2.6,137.528,0.683,39.427,2518.155,150.329,56.066248740144545,53.18219035079023,103.31146516713528,-8.492386875402106,29.353233830845788,29.124572802043037,-70.10940919037199,16.37936123738119,48.633605299955214,24.75746284139855
21601,2019,10.415,308.523,3.385,0.0,-3.86,0.0,0.0,-140.729,0.0,0.0,,,,,,,,,,
21601,2022,4.797,382.481,0.281,201.125,-3.47,-177.487,2.917,-181.119,6.224,23.638,-53.94143062890062,23.971632584928827,-91.698670605613,inf,-10.103626943005173,-inf,inf,28.700552125006208,inf,inf
21604,2019,117.356,8734.135,0.0,565.183,-0.16,204.432,0.0,-36.899,361.943,769.615,,,,,,,,,,
21604,2022,123.176,8453.254,0.0,509.939,-0.16,178.889,0.0,-36.403,370.204,688.828,4.959269232080173,-3.215899456557511,,-9.774533204289579,-0.0,-12.494619237692719,,-1.3442098701861898,2.2824035828846045,-10.497066715175773
21627,2019,2.052,168.768,0.007,0.0,-1.9,0.0,0.0,-89.86,0.482,0.0,,,,,,,,,,
21627,2022,0.732,28.676,0.133,0.0,-7.94,0.0,0.0,-39.65,0.0,0.0,-64.32748538011695,-83.00862722791051,1800.0,,317.8947368421053,,,-55.87580681059426,-100.0,
21628,2019,3.552,289.566,8.44,53.515,0.22,60.141,0.0,6.516,7.526,113.656,,,,,,,,,,
21628,2022,4.536,126.776,0.468,54.3,-1.88,57.355,0.0,-61.286,2.578,111.655,27.70270270270269,-56.21861682656112,-94.45497630331754,1.466878445295705,-954.5454545454545,-4.6324470826890165,,-1040.546347452425,-65.74541589157587,-1.760575772506515
21633,2019,5894.35,7954.937,7.658,115.203,1.68,293.663,20.075,90.739,5891.371,408.866,,,,,,,,,,
21633,2022,9123.234,12154.361,4.62,112.523,2.71,389.709,20.641,146.315,9391.599,502.232,54.77930560621612,52.7901603746202,-39.6709323583181,-2.3263283074225556,61.30952380952381,32.70619723969311,2.8194271481942663,61.24819537354389,59.41279203092116,22.83535437038053
21635,2019,11.501,126.087,1.486,59.645,-0.56,-35.64,0.332,-36.319,1.663,24.005,,,,,,,,,,
21635,2022,17.881,214.296,0.704,136.787,-0.64,-92.591,0.671,-91.916,2.882,44.196,55.47343709242676,69.95883794522828,-52.62449528936743,129.33523346466592,14.285714285714276,159.7951739618406,102.10843373493977,153.0796552768523,73.30126277811185,84.11164340762342
21744,2019,2.473,147.697,1.24,49.219,-1.54,-42.39,0.0,-41.595,0.813,6.829,,,,,,,,,,
21744,2022,8.491,754.146,2.894,136.953,-2.06,-127.519,0.0,-125.373,0.986,9.434,243.3481601293975,410.60346520240756,133.38709677419357,178.25230094069363,33.76623376623377,200.82330738381694,,201.4136314460873,21.27921279212793,38.14614145555718
21777,2019,54.623,1757.321,78.173,480.228,0.1,514.624,225.698,5.451,168.532,994.852,,,,,,,,,,
21777,2022,68.504,1663.966,45.029,556.378,1.29,594.603,265.991,74.516,178.448,1150.981,25.412372077696222,-5.312347601832563,-42.3982705026032,15.857051233997192,1189.9999999999998,15.54124953364008,17.852617214153415,1267.0152265639335,5.883749080293354,15.69369112189552
21798,2019,18.668,236.126,70.633,125.295,-0.04,120.567,12.542,-1.383,18.581,245.862,,,,,,,,,,
21798,2022,55.088,1125.383,230.071,388.537,-1.29,206.807,58.29,-59.494,57.572,595.344,195.0932076280266,376.6027459915469,225.72735123808982,210.09776926453566,3125.0,71.52869358945648,364.7584117365651,4201.807664497469,209.84338840751303,142.14559386973184
21799,2019,0.271,1753.309,5.239,326.431,1.26,285.942,18.305,92.491,95.093,612.373,,,,,,,,,,
21799,2022,50.862,2540.899,5.245,399.303,3.81,455.497,0.0,275.511,84.473,854.8,18668.265682656827,44.92020516634546,0.11452567283833227,22.323860172593907,202.38095238095238,59.29699029873191,-100.0,197.8787125233807,-11.168014470045119,39.58812684425993
21807,2019,2.713,28.986,0.0,0.0,-0.77,0.0,0.0,-15.562,0.0,0.0,,,,,,,,,,
21807,2022,1.165,113.999,0.0,0.0,-0.23,0.0,0.0,-33.641,0.0,0.0,-57.05860670844084,293.2898640723107,,,-70.12987012987013,,,116.17401362292765,,
21808,2019,61.951,5640.553,170.766,1186.149,1.03,1342.1,18.379,81.001,57.705,2528.249,,,,,,,,,,
21808,2022,314.0,33527.0,952.0,5401.0,-2.39,5420.0,59.0,-899.0,611.0,10821.0,406.8521896337428,494.39207467778425,457.4880245482122,355.33908471869904,-332.0388349514563,303.8447209596901,221.0185537842102,-1209.8628411994912,958.8337232475523,328.0037290630789
21815,2019,3789.906,5060.297,21.338,63.192,2.25,279.53,5.744,58.544,4165.42,342.722,,,,,,,,,,
21815,2022,4171.336,5333.783,10.912,25.672,3.96,477.635,5.641,102.311,4077.484,503.307,10.06436571250053,5.404544436818645,-48.861186615427876,-59.3746043803013,76.0,70.87074732586844,-1.7931754874651769,74.75915550696914,-2.1110956398154364,46.85576064565451
21824,2019,0.0,14.217,0.177,0.0,-1.65,0.0,0.578,-34.055,0.0,0.0,,,,,,,,,,
21824,2022,0.0,4.11,0.168,0.057,-0.64,0.229,0.336,-27.052,0.11,0.286,,-71.09094745726946,-5.0847457627118535,inf,-61.212121212121204,inf,-41.868512110726634,-20.56379386286889,inf,inf
21825,2019,125313.0,165733.0,126.0,1968.0,3.81,6098.0,3375.0,1791.0,117836.0,8066.0,,,,,,,,,,
21825,2022,180724.0,226733.0,126.0,1522.0,4.1,7547.0,998.0,2073.0,154679.0,9069.0,44.218077932856126,36.806188266669885,0.0,-22.66260162601626,7.611548556430435,23.761889143981634,-70.42962962962963,15.745393634840871,31.26633626396008,12.43491197619638
21833,2019,78.5,3277.7,306.4,276.8,1.2,571.5,0.0,70.1,87.9,848.3,,,,,,,,,,
21833,2022,62.7,3588.2,238.2,279.6,2.01,995.6,0.0,83.9,123.0,1275.2,-20.12738853503184,9.473106141501663,-22.258485639686683,1.0115606936416226,67.5,74.20822397200351,,19.6861626248217,39.93174061433446,50.32417776729932
21834,2019,39.22,952.385,35.761,543.788,-1.76,81.224,17.483,-79.044,370.576,625.012,,,,,,,,,,
21834,2022,47.391,724.678,12.737,278.587,-0.01,83.499,8.883,-0.619,456.688,362.086,20.833758286588473,-23.90913338618311,-64.38298705293477,-48.76918946354094,-99.43181818181817,2.8008962868117693,-49.19064233827147,-99.21689185769951,23.23733862959284,-42.0673523068357
21841,2019,25.985,408.927,1.822,243.744,1.23,112.327,9.807,89.833,141.992,356.071,,,,,,,,,,
21841,2022,11.526,480.847,2.039,66.384,-3.76,144.658,38.791,-291.754,109.964,211.042,-55.64364056186262,17.587491165904908,11.909989023051596,-72.76486805829066,-405.69105691056916,28.78292841436163,295.54399918425605,-424.7737468413612,-22.55620034931545,-40.73035995630085
21847,2019,12.842,1569.268,40.372,101.165,-1.28,573.695,0.0,-53.746,92.517,674.86,,,,,,,,,,
21847,2022,20.883,2544.738,37.426,257.535,-2.35,1473.434,0.0,-112.749,226.849,1730.969,62.614857498831945,62.160829125426616,-7.297136629347067,154.56926802747986,83.59375,156.83228893401545,,109.78119301901535,145.1970989115514,156.49305041045548
21864,2019,1108.895,12621.746,162.061,9960.183,4.55,2151.053,1096.031,1263.207,1367.296,12111.236,,,,,,,,,,
21864,2022,1016.407,15175.42,156.136,10361.678,6.04,2505.523,1191.844,1466.142,1368.682,12867.201,-8.34055523742103,20.23233552632101,-3.6560307538519514,4.031000233630235,32.74725274725275,16.47890591259259,8.741814784435851,16.065062970677012,0.10136795543905396,6.2418484785532895
21901,2019,6.088,857.397,5.762,334.744,-0.89,-78.167,6.887,-76.97,153.665,256.577,,,,,,,,,,
21901,2022,30.758,610.087,3.741,431.155,-3.14,-290.421,40.436,-293.654,16.299,140.734,405.2233902759527,-28.84428100401565,-35.07462686567164,28.801412422627422,252.80898876404495,271.53914055803597,487.135182227385,281.5174743406522,-89.39316044642565,-45.149409339106775
21904,2019,24.173,479.903,56.992,343.695,0.27,68.503,21.001,11.658,34.775,412.198,,,,,,,,,,
21904,2022,9.979,748.241,36.394,541.28,1.76,158.427,29.104,79.491,44.476,699.707,-58.71840483183718,55.91504949958637,-36.14191465468838,57.48847088261394,551.8518518518518,131.2701633505102,38.58387695824007,581.8579516212044,27.896477354421283,69.75021712866148
21916,2019,16.048,469.645,3.472,113.742,-3.37,276.513,91.579,-103.686,82.833,390.255,,,,,,,,,,
21916,2022,26.849,602.408,7.542,123.818,0.08,282.547,99.638,3.001,78.93,406.365,67.30433698903292,28.268798773541725,117.22350230414746,8.858645003604643,-102.37388724035608,2.182175883231548,8.800052413762995,-102.8943155295797,-4.711890188692902,4.128070108006307
22000,2019,7.057,646.396,3.104,80.852,-1.04,217.039,0.0,-48.134,62.66,297.891,,,,,,,,,,
22000,2022,6.174,819.62,3.458,124.734,-1.72,413.141,0.0,-90.947,112.99,537.875,-12.51239903641774,26.798433158621037,11.404639175257735,54.274476821847315,65.38461538461537,90.35334663355435,,88.9454439689201,80.32237472071498,80.56101057098066
22035,2019,11.091,49.143,2.742,112.51,-1.12,-76.366,0.0,-71.454,2.681,36.144,,,,,,,,,,
22035,2022,2.174,66.312,0.013,0.0,-0.34,0.0,0.0,-42.347,0.0,0.0,-80.3985213235957,34.93681704413649,-99.52589350838804,-100.0,-69.64285714285714,-100.0,,-40.73529823382875,-100.0,-100.0
22037,2019,9.352,204.404,4.071,29.488,-2.63,54.211,39.612,-106.818,27.548,83.699,,,,,,,,,,
22037,2022,6.818,165.421,3.591,42.319,-1.02,48.23,42.692,-73.307,36.892,90.549,-27.09580838323354,-19.071544588168532,-11.790714812085472,43.512615301139455,-61.21673003802282,-11.03281621811072,7.775421589417343,-31.372053399239825,33.91897778423118,8.184088220886759
22039,2019,136.686,7453.795,63.973,3645.905,1.25,1029.91,0.0,131.258,1303.641,4675.815,,,,,,,,,,
22039,2022,118.621,8199.218,93.459,4299.942,2.58,1093.14,0.0,266.497,1645.162,5393.082,-13.216423042593984,10.000583595336344,46.09131977553031,17.938947942966145,106.4,6.139371401384588,,103.03295799113197,26.197473077327267,15.339935390942557
22040,2019,5.904,898.067,1.04,60.381,-1.96,162.256,0.0,-45.371,56.049,222.637,,,,,,,,,,
22040,2022,14.939,1113.459,0.866,91.264,-2.23,226.039,0.0,-68.413,52.907,317.303,153.03184281842817,23.98395665356817,-16.730769230769234,51.14688395356154,13.775510204081634,39.31010255398875,,50.785744197835605,-5.605809202661962,42.52033579324191
22047,2019,30.044,875.539,2.569,622.578,1.16,169.082,753.567,58.656,4.72,791.66,,,,,,,,,,
22047,2022,51.804,1655.675,2.012,1234.768,6.02,523.025,1422.68,291.9,5.288,1757.793,72.42710690986553,89.10351223646234,-21.681588166601788,98.33145405073743,418.96551724137925,209.33215836103193,88.79276826081822,397.6472995090016,12.033898305084758,122.03888032741328
22082,2019,1.526,43.706,3.483,5.566,0.23,42.885,0.0,3.324,3.54,48.451,,,,,,,,,,
22082,2022,2.967,91.943,5.899,9.831,0.08,92.081,0.0,1.177,4.966,101.912,94.42988204456094,110.3669976662243,69.36548952052829,76.62594322673374,-65.21739130434784,114.71610120088611,,-64.59085439229844,40.28248587570622,110.34034385255207
22086,2019,8826.034,12112.894,29.59,77.472,3.12,569.755,71.103,205.104,6834.668,647.227,,,,,,,,,,
22086,2022,12660.007,15501.476,19.213,59.807,4.78,653.108,30.144,300.232,7304.631,712.915,43.43936359184657,27.974999203328288,-35.06928016221696,-22.80178645187938,53.205128205128204,14.629621503979774,-57.605164339057424,46.380372884000316,6.876164284790434,10.149143963400784
22119,2019,39.16,782.5,30.043,240.676,-13.55,50.574,1.642,-13.855,13.994,291.25,,,,,,,,,,
22119,2022,18.841,482.356,14.797,549.45,-11.26,94.982,2.143,3.646,29.906,644.432,-51.88712972420837,-38.3570607028754,-50.74726225743101,128.2944705745484,-16.900369003690045,87.80796456677345,30.511571254567592,-126.3154095994226,113.70587394597685,121.2642060085837
22134,2019,442.0,6818.0,112.5,2762.4,1.06,1719.8,591.6,249.0,867.6,4482.2,,,,,,,,,,
22134,2022,681.1,7059.2,150.9,3351.2,0.86,1553.5,829.6,191.6,1108.0,4904.7,54.0950226244344,3.5376943385156916,34.13333333333334,21.314798725745717,-18.86792452830189,-9.669729038260261,40.229885057471265,-23.052208835341368,27.708621484555092,9.42617464637901
22155,2019,368.459,2324.309,196.008,1112.555,1.44,932.901,581.865,150.631,72.169,2045.456,,,,,,,,,,
22155,2022,590.883,4351.242,456.6,2384.057,2.78,1880.416,1292.336,298.195,102.057,4264.473,60.36601087230873,87.20583192682211,132.949675523448,114.28666447950884,93.05555555555554,101.56651134471932,122.10237769929451,97.96389853350239,41.41390347656197,108.48519841052557
22207,2019,68.406,1136.155,28.119,1742.621,1.61,626.158,0.0,63.073,353.408,2368.779,,,,,,,,,,
22207,2022,76.644,1019.408,30.626,1652.04,1.86,602.144,0.0,62.273,325.628,2254.184,12.042803262871676,-10.275622604310147,8.915679789466202,-5.197974774778918,15.527950310559005,-3.8351342632370757,,-1.2683715694512663,-7.860603042375959,-4.837724414139091
22258,2019,2.643,116.25,0.522,85.268,-2.4,-78.125,0.0,-112.477,0.303,7.143,,,,,,,,,,
22258,2022,0.486,23.823,0.021,28.47,-0.81,-26.97,0.0,-24.973,0.0,1.5,-81.61180476730988,-79.50709677419354,-95.97701149425288,-66.61115541586527,-66.25,-65.47840000000001,,-77.7972385465473,-100.0,-79.00041999160017
22260,2019,2905.0,45058.0,4158.0,41152.0,10.07,10184.0,1849.0,3505.0,7389.0,51336.0,,,,,,,,,,
22260,2022,4239.0,52438.0,4395.0,47833.0,19.15,12400.0,2068.0,5643.0,8903.0,60233.0,45.92082616179002,16.37888943139953,5.6998556998557,16.234933903576984,90.16881827209531,21.75962293794187,11.844240129799893,60.99857346647646,20.48991744485045,17.330917874396135
22284,2019,3.961,361.603,25.525,126.609,0.78,106.464,21.415,31.623,64.817,233.073,,,,,,,,,,
22284,2022,14.435,360.003,12.731,201.114,-0.02,54.626,20.185,-0.703,38.301,255.74,264.42817470335774,-0.4424742051365787,-50.12340842311459,58.84652749804518,-102.56410256410258,-48.69063721070033,-5.74363763717021,-102.22306549030769,-40.90902078158507,9.725279204369446
22307,2019,,,,,,,,,,,,,,,,,,,,
22307,2022,,,,,,,,,,,,,,,,,,,,
22310,2019,,,,,,,,,,,,,,,,,,,,
22310,2022,,,,,,,,,,,,,,,,,,,,
22373,2019,0.859,47.12,0.343,17.698,0.08,19.281,5.835,2.785,3.644,36.979,,,,,,,,,,
22373,2022,2.334,71.854,0.381,25.136,-0.44,28.899,6.008,-16.212,8.375,54.035,171.71129220023283,52.49151103565366,11.078717201166173,42.02734772290653,-650.0,49.88330480784193,2.964867180805485,-682.1184919210053,129.8298572996707,46.12347548608669
22439,2019,30.777,1081.895,13.981,275.865,2.26,865.932,0.0,111.488,591.139,1141.797,,,,,,,,,,
22439,2022,16.212,2789.193,45.821,429.525,-4.59,596.393,0.0,-185.484,1987.723,1025.918,-47.324300614094945,157.80625661455133,227.73764394535442,55.70115817519438,-303.0973451327434,-31.127039998521823,,-266.3712686567164,236.25306400017593,-10.148826805465431
22447,2019,162.402,2700.56,83.92,5124.378,0.8,277.138,615.872,40.809,228.718,5401.516,,,,,,,,,,
22447,2022,151.395,3280.647,53.025,6739.355,6.08,582.43,1041.983,364.189,252.885,7321.785,-6.7776258913067435,21.48024854104334,-36.8148236415634,31.51557125567239,660.0,110.15883783530226,69.18824041359244,792.423239971575,10.566286868545546,35.550556547458164
22449,2019,38.671,5502.83,414.298,75.875,-0.29,172.064,165.477,-290.837,112.326,247.939,,,,,,,,,,
22449,2022,13.858,1084.356,32.213,165.649,-7.99,55.69,139.925,-1717.624,47.052,221.339,-64.16436089058985,-80.29457570013975,-92.22467885435121,118.31828665568369,2655.1724137931037,-67.63413613539149,-15.441420862113764,490.57960300787045,-58.111212007905564,-10.728445303078578
22459,2019,0.0,2846.358,0.0,259.144,0.91,138.279,0.0,109.523,95.443,397.423,,,,,,,,,,
22459,2022,0.0,2977.432,0.0,247.09,0.39,151.955,0.0,46.17,82.236,399.045,,4.604972389277793,,-4.651467909733585,-57.14285714285714,9.890149625033459,,-57.84447102435105,-13.837578449964894,0.4081293734887045
22460,2019,45.787,2711.387,50.149,13.44,4.32,17.365,49.343,1513.005,21.445,30.805,,,,,,,,,,
22460,2022,11.163,1213.009,3.451,74.542,-0.45,17.362,37.559,-168.734,37.77,91.904,-75.61971738703124,-55.26241735318492,-93.11850684958823,454.62797619047626,-110.41666666666667,-0.017276130146847764,-23.881806943234107,-111.15224338320098,76.12497085567732,198.34117838013307
22543,2019,3.774,59.905,8.079,93.555,-0.41,17.203,1.128,-5.137,0.822,110.758,,,,,,,,,,
22543,2022,0.628,86.388,2.641,118.369,-0.21,19.831,1.387,-2.641,0.694,138.2,-83.35983041865394,44.20832985560471,-67.3103106820151,26.523435412324293,-48.78048780487805,15.276405278149161,22.96099290780143,-48.58867043021218,-15.571776155717762,24.77653984362303
22555,2019,,,,,,,,,,,,,,,,,,,,
22555,2022,,,,,,,,,,,,,,,,,,,,
22570,2019,0.779,74.064,3.752,0.502,-0.03,-0.502,0.0,-3.763,0.1,0.0,,,,,,,,,,
22570,2022,0.341,78.05,1.729,7.441,-0.09,-7.441,0.0,-11.847,0.199,0.0,-56.22593068035944,5.381831929142369,-53.91791044776119,1382.2709163346615,200.0,1382.2709163346615,,214.82859420674993,99.0,
22590,2019,5.803,141.097,2.462,72.804,-0.56,-26.525,0.0,-25.469,6.787,46.279,,,,,,,,,,
22590,2022,4.154,95.49,1.041,66.606,-0.45,-40.704,0.0,-33.277,5.81,25.902,-28.416336377735657,-32.323153575200045,-57.71730300568644,-8.513268501730684,-19.64285714285715,53.45523091423187,,30.656876987710547,-14.395167231471936,-44.03076989563301
22603,2019,116.359,4067.556,177.495,1542.318,0.52,679.822,217.875,59.066,253.256,2222.14,,,,,,,,,,
22603,2022,104.031,4255.692,266.733,1773.214,2.26,639.308,219.001,272.145,256.669,2412.522,-10.594797136448395,4.625283585524083,50.2763458125581,14.970712913938627,334.6153846153846,-5.959501163539869,0.5168100975329913,360.7472996309213,1.3476482294595122,8.567506997758919
22604,2019,31.157,759.417,5.789,261.925,-5.26,-246.916,0.0,-244.654,6.074,15.009,,,,,,,,,,
22604,2022,107.978,1164.649,15.485,635.458,-11.11,-580.766,139.656,-623.284,27.388,54.692,246.56096543312898,53.36093345289872,167.4900673691484,142.61067099360503,111.21673003802282,135.20792496233537,inf,154.7614181660631,350.90549884754694,264.3946965154241
22632,2019,13.493,1187.413,24.34,350.129,-7.2,305.278,143.971,-272.107,164.752,655.407,,,,,,,,,,
22632,2022,29.737,484.435,8.739,273.146,-5.74,67.433,95.158,-231.62,93.034,340.579,120.3883495145631,-59.202484729407544,-64.0961380443714,-21.987039062745446,-20.27777777777778,-77.91095329502944,-33.90474470553097,-14.879073305721654,-43.53088278139264,-48.03549550126868
22671,2019,61.099,1125.543,204.795,40.554,0.02,150.708,0.0,0.719,35.719,191.262,,,,,,,,,,
22671,2022,255.183,3937.401,2017.782,353.569,4.83,1341.585,0.0,452.485,196.08,1695.154,317.6549534362265,249.82235241123624,885.2691716106349,771.8474133254426,24050.000000000004,790.1883111712716,,62832.545201668996,448.95153839693165,786.2994217356297
22672,2019,14.3,968.268,106.507,446.607,0.61,147.912,2.221,19.827,10.017,594.519,,,,,,,,,,
22672,2022,20.407,1494.862,142.559,718.319,-0.61,182.167,4.184,-24.091,13.946,900.486,42.7062937062937,54.38514956602924,33.849418348089785,60.83917179981503,-200.0,23.15904051057385,88.38361098604233,-221.5060271347153,39.22332035539583,51.464629389472826
22674,2019,47.033,2234.589,0.0,164.361,0.1,57.361,0.0,7.207,43.608,221.722,,,,,,,,,,
22674,2022,63.86,2829.385,0.0,201.475,0.34,95.505,0.0,31.474,58.835,296.98,35.77700763293857,26.61769121749012,,22.58078254573774,240.0,66.49814333780792,,336.7143055362842,34.91790497156486,33.94250457780464
22676,2019,0.989,9.429,0.167,0.0,-1.73,0.0,0.0,-13.836,0.0,0.0,,,,,,,,,,
22676,2022,0.952,45.441,0.486,0.0,-3.37,0.0,0.0,-19.108,0.0,0.0,-3.7411526794742196,381.9280941775374,191.01796407185626,,94.79768786127168,,,38.10349812084418,,
22697,2019,7.52,18.121,0.0,22.274,-7.47,-22.274,0.0,-22.674,0.0,0.0,,,,,,,,,,
22697,2022,3.923,19.469,0.017,27.878,-1.39,-27.878,0.0,-29.135,0.0,0.0,-47.83244680851064,7.438883063848587,inf,25.159378647750735,-81.39223560910308,25.159378647750735,,28.495192731763265,,
22704,2019,0.663,23.825,0.088,5.374,-3.18,3.757,3.912,-19.45,1.458,9.131,,,,,,,,,,
